Text,Date,Favorites,Retweets,Tweet ID
Cutting off Americans from lifesaving health care at Planned Parenthood is wrong. #standwithPPpic.twitter.com/XQbcLdzbUJ,2015-09-18 23:54:41,3440,2457,644940119540150272
"The House voting to defund Planned Parenthood is an attack on women's health—nothing more, nothing less. Republicans should be ashamed.",2015-09-18 23:26:43,3781,2726,644933081854513152
"“Any woman who reports an assault should be heard and believed."" —Hillary to @Refinery29. Read the interview:http://hrc.io/1LCHKS2 ",2015-09-18 22:22:57,826,418,644917034116075520
What is Hillary's greatest accomplishment? Here's a list from 20 top American leaders and strategists:http://hrc.io/1UZIyoW ,2015-09-18 18:15:37,848,642,644854791873658881
"Donald Trump not denouncing false statements about POTUS & hateful rhetoric about Muslims is disturbing, & just plain wrong. Cut it out. -H",2015-09-18 08:40:20,8252,5906,644710016633712640
"Love this idea, @smrtgrls. If you were president, what’s the first thing you would do? #SmartGirlsAskhttps://twitter.com/twitter/status/643518463382843392 …",2015-09-18 06:31:20,899,376,644677551454060544
The @VPCinfo report shows we have more work to do to end violence against women in South Carolina and every state.https://twitter.com/HillaryforSC/status/643897189043949568 …,2015-09-18 05:48:47,366,215,644666844335505408
Hillary to @SpeakerBoehner: Shutting down our government over a partisan attack on Planned Parenthood is just wrong.https://amp.twimg.com/v/cfbdf1ff-571f-4399-bb13-a90166d80f45 …,2015-09-18 04:28:50,1290,723,644646725013999616
"""Don’t attack women’s health care. And don’t shut down the government."" Hillary's message to Republicans:pic.twitter.com/L7Uyb3vYmt",2015-09-18 02:33:19,2660,1739,644617650719576065
"Well said, @jimmyfallon.pic.twitter.com/ahhj6gC6BL",2015-09-17 22:49:06,1518,575,644561227771985920
"Trump: ""Are you writing all this down?""

Hillary: ""Let me grab my pen...""https://amp.twimg.com/v/dbb85306-a11a-4173-934a-62b1d8808f4a …",2015-09-17 20:56:44,6446,4694,644532949338099712
Heading to New Hampshire and just read that there's an emu on the loose! Seems like a story with legs. -Hhttp://hrc.io/1KTyLBq ,2015-09-17 20:16:48,884,380,644522901081866240
,2015-09-17 17:32:07,653,205,644481453351436289
#GOPdebatepic.twitter.com/XIWFXiqfqR,2015-09-17 09:45:35,3954,2271,644364048570675200
"No, they’re not talking about the GOP debate. Catch Hillary on @jimmyfallon next!pic.twitter.com/sGp03PRv7Y",2015-09-17 08:59:47,1966,666,644352520366768129
"For a bunch of people who don't believe in acting on climate change, the Republican candidates seem committed to recycling ideas. #GOPdebate",2015-09-17 08:43:25,9964,4862,644348404043268096
You don’t have to be a scientist to know that climate change is an urgent challenge that threatens us all. We need to act.,2015-09-17 08:13:50,5045,2664,644340958566445056
We need commonsense reforms that keep weapons out of the hands of criminals and the violently unstable and respect responsible gun owners.,2015-09-17 08:10:15,2535,1202,644340058607198208
"Tired of the #GOPdebate? 

We asked supporters what they were doing instead. 

Here were some of our favorites:http://hrc.io/1ixHM6M ",2015-09-17 07:55:26,1377,618,644336327538946048
Fingers crossed we're getting close to the part when they talk about things they're for—instead of against. #GOPdebate,2015-09-17 07:49:07,6400,3053,644334738220679168
¿Quieres recibir nuestras reacciones sobre el debate republicano en español por mensajes de texto? Envía DEBATE a 47246.,2015-09-17 07:35:49,776,316,644331390977372160
Still a good time to sign up!https://twitter.com/HillaryforIA/status/644327756658937856 …,2015-09-17 07:29:35,625,260,644329821032554496
The defining economic challenge of our time is raising incomes. That's how hardworking Americans will get ahead and stay ahead. #GOPdebate,2015-09-17 07:16:31,1599,827,644326536338915328
Los estadounidenses que trabajan duro cada día deberían de poder salir adelante. Nuestro desafío económico es aumentar sus salarios.,2015-09-17 07:14:14,1443,878,644325959064264704
The GOP's ideas for the economy are just trickle-down economics in disguise. We need a new plan for the 21st century. #GOPdebate,2015-09-17 07:08:29,2114,1067,644324514373963776
La libertad incluye el derecho de hablar en cualquier idioma. Eso nos hace fuerte como país y es algo que debemos celebrar—no denigrar.,2015-09-17 06:52:00,4778,4769,644320364387037184
.@realdonaldtrump should stop complimenting women and start respecting them. #GOPdebate,2015-09-17 06:47:30,15523,10544,644319231350321153
"Hard-working, law-abiding immigrant families deserve a path to earned citizenship—not second-class status. #GOPdebate",2015-09-17 06:44:56,3705,2215,644318587080060928
La idea de que los Estados Unidos va a deportar 11 millones de personas es absurda—totalmente absurda.,2015-09-17 06:41:51,2898,2380,644317809959378945
What you’re missing if you’re not getting texts from Hillary. Text “REACT” to 47246 to join the fun.pic.twitter.com/TfwoO49ymm,2015-09-17 06:35:48,1593,778,644316286898540544
Women—not the politicians on stage—should make decisions about their own reproductive health care. Period. #GOPdebate,2015-09-17 06:27:39,15314,11041,644314234906673152
Marriage equality is the law of the land. Officials don't have to agree—but they do have to uphold the law. #GOPdebate,2015-09-17 06:23:53,6944,4376,644313287790854144
America and our allies—especially Israel—will be safer if we enforce the nuclear agreement with Iran.,2015-09-17 06:16:50,1595,731,644311512836931584
Tearing up the Iran nuclear deal isn't leadership—it's recklessness.,2015-09-17 06:09:48,3345,1819,644309743742414848
Síganos en @TheBriefing2016 para nuestras reacciones sobre el debate republicano que está por empezar.,2015-09-17 05:26:34,244,130,644298866813218816
"""Como Presidenta, siempre estaré con la comunidad latina."" Lea la op-ed de Hillary:https://twitter.com/UniPolitica/status/644220223520948224 …",2015-09-17 04:18:47,487,295,644281807337340928
Congress must reauthorize the Zadroga Act. We owe it to 9/11 responders to provide them with the care they need. #renew911health,2015-09-17 00:06:28,781,430,644218307751583744
Today’s the day the Republican presidential candidates meet for the second debate. Follow @TheBriefing2016 for fact-checks and more.,2015-09-16 22:51:12,487,348,644199366249566209
"Assumptions and fear don't keep us safe—they hold us back. Ahmed, stay curious and keep building.https://twitter.com/dallasnews/status/643952536681115648 …",2015-09-16 20:43:41,15991,15853,644167278196600832
"See where Hillary stands on many issues, from college affordability to voting rights expansion:http://hrc.io/1UUzvpl ",2015-09-16 17:33:26,451,292,644119397011955712
We’re having a lot of fun on @Snapchat. You should follow us! hillaryclintonhttps://twitter.com/VanityFair/status/643920760239579136 …,2015-09-16 07:24:31,363,187,643966158023061504
Encouraging news. We should make it easier to vote in every state.https://twitter.com/voxdotcom/status/643616477816463360 …,2015-09-16 06:42:10,800,443,643955500506345472
"I used to love reading to @ChelseaClinton, and now she's written her own book. I’m so proud. Pick up #ItsYourWorld today! -H",2015-09-16 05:24:19,1367,351,643935909713444864
"While others attack, insult, and denigrate—today we proudly celebrate the beginning of Hispanic Heritage Month. Sí se puede. -H",2015-09-16 03:57:40,1815,1101,643914102767788032
"Hillary has been fighting for women and families her entire life. If you're with her, chip in today: http://cash.me/$hillaryclinton ",2015-09-16 00:00:46,469,217,643854485702508544
Events in Ferguson stem from structural inequities. We need to acknowledge and confront them to move forward. -Hhttps://twitter.com/NPR/status/643288875767590912 …,2015-09-15 21:28:39,661,454,643816203530674177
Hillary to every survivor of sexual assault: You have the right to be heard and believed. We're with you.https://amp.twimg.com/v/155fa94d-adab-4441-801a-133d90234507 …,2015-09-15 17:36:27,1782,1083,643757770861228032
Hillary's message to survivors of sexual assault: We're with you.https://amp.twimg.com/v/2938ca87-9ab3-4a81-8c5d-0ca58163aab1 …,2015-09-15 05:14:09,1688,1010,643570965247492096
"Tune in to @extratv tonight to catch Hillary talking Trump, social media, and @KimKardashian. Sneak preview: http://hrc.io/1OREjdn ",2015-09-15 04:01:38,352,196,643552715314982914
Unions help keep working families strong. Scott Walker's attacks on unions and workers' rights aren't leadership—they're bullying. -H,2015-09-15 01:47:00,1180,833,643518832120856576
RT to join Hillary in telling survivors of sexual assault: We're with you.pic.twitter.com/VmqaI7YQDu,2015-09-14 23:08:50,785,712,643479030407262208
"""To every survivor of sexual assault...You have the right to be heard. You have the right to be believed. We're with you."" —Hillary",2015-09-14 22:54:41,1673,1300,643475466490388480
“Rape is a crime—wherever it happens.” —Hillary,2015-09-14 22:51:15,1887,993,643474605097750530
“It is not enough to condemn campus sexual assault. We need to end campus sexual assault.” —Hillary,2015-09-14 22:48:01,1600,842,643473792170369024
Watch live now: Hillary speaks on the fight to ensure every woman in America can fulfill her potential → http://hrc.io/1Lu4C66 ,2015-09-14 22:24:43,351,197,643467928558505984
"“We can’t stop the world from changing, but we can help to shape those changes."" Hillary and the Iran Deal:https://amp.twimg.com/v/18e67f33-ad9d-4c47-8194-fe751b01756d …",2015-09-14 21:38:45,580,384,643456357874593792
"""We can lift each other up and leave no one behind."" Hillary's remarks at @FoundryUMC yesterday:http://hrc.io/1NqNaUA ",2015-09-14 17:35:40,566,296,643395185867661312
It’s time we recognize that we have a drug and alcohol addiction epidemic on our hands—and act to address it. http://hrc.io/1ExjjrP ,2015-09-14 07:54:13,869,426,643248857380487168
Our prisons—where 2/3 inmates meet criteria for substance use disorders—are no substitute for treatment. We must reform our justice system.,2015-09-14 07:32:06,1767,885,643243291715194880
Our health care system allows too many people with substance use disorders to go without care. We need to invest in treatment.,2015-09-14 07:07:55,1849,785,643237205406842880
"23 million Americans suffer from addiction, but only 1 in 10 get the treatment they need.pic.twitter.com/xEy7aZjMTK",2015-09-14 06:45:41,1553,877,643231611891392512
"Drug and alcohol addiction is a disease, not a moral failing—and we must treat it as such.",2015-09-14 06:39:27,6612,3173,643230044538699776
"Leadership is about strength, smart choices, and an unyielding commitment to America’s values.https://amp.twimg.com/v/9c9076e6-3541-4b69-9ccd-fb9cfcad0f3e …",2015-09-14 05:29:36,789,488,643212466290233344
Happy Grandparents Day! http://hrc.io/1EWn2j6 pic.twitter.com/ZiRUj2MSni,2015-09-14 02:57:52,1519,486,643174279241179136
"L'Shana Tova! To all who celebrate, wishing you a sweet and healthy new year. -H",2015-09-14 00:53:57,1620,746,643143094192484353
"Every woman and family deserves safety from violence. On VAWA's anniversary, we have more to do to prevent violence and support survivors.",2015-09-14 00:07:07,1041,548,643131308588290048
"We have an obligation not just to our own children and grandchildren, but to every child in America.pic.twitter.com/CfQ8gXhQ9R",2015-09-13 22:36:58,990,505,643108620025090050
We need to work to make sure that we give every child in America the same opportunities.pic.twitter.com/PW0BVzXITX,2015-09-13 20:41:13,1231,506,643079491875676160
Take it from @TheEllenShow.pic.twitter.com/gdi88RUjKg,2015-09-13 03:37:57,2182,985,642821976978014208
We need to put our elections back in the hands of everyday Americans.pic.twitter.com/W16DL9R3E8,2015-09-13 02:54:20,827,516,642811003957288960
Every future president needs one.pic.twitter.com/dLsbiEsVC4,2015-09-12 22:56:27,3495,1078,642751136567574528
"At liftoff 23 years ago today, @maejemison made history & became the first African American woman to travel in space.pic.twitter.com/uzN1nf5Ow4",2015-09-12 20:44:30,1950,1112,642717929696559106
"We lost many brave Americans on September 11, 2001—and in the years since, because of it. Today we mourn and honor them. -H",2015-09-12 04:18:38,2004,868,642469828918411264
9/11 responders deserve our support for their sacrifice. Congress must reauthorize the Zadroga 9/11 Health and Compensation Act. -H,2015-09-12 02:48:44,1409,725,642447205081681920
Five-year-old Macey tells Hillary about her presidential aspirations backstage at @TheEllenShow:https://amp.twimg.com/v/cc8b711f-75c1-47e1-ac0e-cf1c66e328bf …,2015-09-11 06:41:06,1532,567,642143296496648193
Highlight of the week: A sitdown with America’s cutest presidential history expert.https://amp.twimg.com/v/7982adfe-2635-42c8-a684-456296a436d2 …,2015-09-11 05:59:58,1381,607,642132944245559296
Dance break.pic.twitter.com/aAUPlwBWZH,2015-09-11 04:23:34,3056,1851,642108681966985216
"Thanks, @TheEllenShow.pic.twitter.com/G2byrNmHG1",2015-09-11 03:12:29,2641,1266,642090794933972992
"Today on @TheEllenShow: @amyschumer, Hillary, a mini Hillary, Ellen, and @Pink. Don’t miss it.pic.twitter.com/DOgEUzAhG3",2015-09-11 00:33:05,1975,696,642050680526635008
"Hillary has always been a fighter for women. Let her know you’re in her corner, too—join Women for Hillary: http://hrc.io/1LPLUbD ",2015-09-10 20:46:38,666,362,641993692279107584
Watch live now: Hillary details her record of fighting for women’s rights →http://hrc.io/1UJa6ii ,2015-09-10 19:55:42,307,184,641980874549010434
"Read Hillary’s strategy for tough, smart, & effective leadership on Iran & the Middle East: http://hrc.io/1KGcwyK pic.twitter.com/LBWCL9VPXN",2015-09-10 18:27:26,550,327,641958661909291008
